scrap_date,update_date,price,city,location,product_type,furnish_type,number_of_rooms,floor_number,number_of_floors,size,year_of_construction
14-Nov-20,Actualizat ieri,36.75,Iasi,Nicolina ,Semi_detached,Unfurnished,1,Parter,2,38 mp,2020 (finalizata)
14-Nov-20,Actualizat ieri,77.748,Iasi,Centru Civic ,Non_detached,Furnished,2,3,10,47.12 mp,2020 (in constructie)
14-Nov-20,Actualizat în 11.11.2020,107.155,Iasi,Gara ,Detached,Unfurnished,3,1,8,74 mp,2020
14-Nov-20,Actualizat în 18.06.2020,58,Iasi,Podu Ros ,Detached,Unfurnished,2,3,10,58 mp,N/A
14-Nov-20,Actualizat în 13.11.2020,42.7,Iasi,Baza 3 ,Detached,Unfurnished,1,5,6,34 mp,2020 (finalizata)
14-Nov-20,Actualizat ieri,47.5,Iasi,Oancea ,Semi_detached,Unfurnished,2,Parter,5,40 mp,2015
14-Nov-20,Actualizat ieri,67.6,Iasi,Copou ,Detached,Furnished,2,Parter,11,65 mp,2020 (finalizata)
14-Nov-20,Actualizat în 29.10.2020,87.5,Iasi,Centru Civic ,Detached,Unfurnished,3,4,4,61 mp,1986
14-Nov-20,Actualizat în 05.11.2020,50,Iasi,Tatarasi ,Detached,Unfurnished,1,1,4,40 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,74.4,Iasi,Central ,Detached,Unfurnished,2,1,12,48 mp,2020 (finalizata)
14-Nov-20,Actualizat ieri,61.23,Iasi,Copou ,Detached,Unfurnished,2,2,6,61.23 mp,2021 (in constructie)
14-Nov-20,Actualizat în 24.09.2020,55.6,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,Parter,4,50 mp,Între 1941 ºi 1977
14-Nov-20,Actualizat ieri,41.772,Iasi,Nicolina ,Detached,Unfurnished,1,1,10,38.5 mp,2020 (in constructie)
14-Nov-20,Actualizat în 19.10.2020,72,Iasi,Tatarasi ,Semi_detached,Unfurnished,3,2,4,70 mp,1981
14-Nov-20,Actualizat în 29.10.2020,62.5,Iasi,Copou ,Semi_detached,Unfurnished,2,1,4,48 mp,2019
14-Nov-20,Actualizat în 10.11.2020,65,Iasi,Galata ,Detached,Unfurnished,2,3,5,65 mp,2020 (finalizata)
14-Nov-20,Actualizat în 12.11.2020,79.5,Iasi,Tudor Vladimirescu ,Semi_detached,Unfurnished,3,Etaj 2,N/A,62 mp,N/A
14-Nov-20,Actualizat în 12.10.2020,68.5,Iasi,Cug ,Detached,Furnished,2,1,3,64 mp,2019
14-Nov-20,Actualizat în 05.11.2020,98.5,Iasi,Podu Ros ,Detached,Unfurnished,3,3,7,78 mp,1989
14-Nov-20,Actualizat în 22.10.2020,90.5,Iasi,Nicolina ,Detached,Unfurnished,4,3,3,88 mp,1987
14-Nov-20,Actualizat în 29.10.2020,67.402,Iasi,Centru Civic ,Semi_detached,Unfurnished,1,3,10,41 mp,2019
14-Nov-20,Actualizat ieri,53.5,Iasi,Tatarasi ,Semi_detached,Furnished,2,2,10,64.75 mp,2021 (in constructie)
14-Nov-20,Actualizat în 12.11.2020,57.999,Iasi,Dacia ,Detached,Unfurnished,3,1,4,60 mp,1981
14-Nov-20,Actualizat în 06.11.2020,41.013,Iasi,Visani ,Detached,Unfurnished,2,1,2,48.25 mp,2020 (in constructie)
14-Nov-20,Actualizat în 26.05.2020,38.5,Iasi,Tatarasi ,Semi_detached,Unfurnished,1,8,9,33 mp,1978
14-Nov-20,Actualizat ieri,41.3,Iasi,Bucium ,Non_detached,Furnished,2,1,4,41.3 mp,2018
14-Nov-20,Actualizat ieri,51.5,Iasi,Baza 3 ,Semi_detached,Unfurnished,3,Parter,4,60 mp,N/A
14-Nov-20,Actualizat în 06.10.2020,64,Iasi,Cug ,Detached,Unfurnished,3,2,10,77 mp,2017
14-Nov-20,Actualizat în 10.09.2020,73.117,Iasi,Pacurari ,Detached,Furnished,3,1,4,73.2 mp,2020 (in constructie)
14-Nov-20,Actualizat în 07.11.2020,74.8,Iasi,Tatarasi ,Semi_detached,N/A,3,2,10,68 mp,2020 (in constructie)
14-Nov-20,Actualizat în 11.11.2020,79.999,Iasi,Gara ,Detached,Unfurnished,3,4,8,70 mp,1983
14-Nov-20,Actualizat ieri,76,Iasi,Pacurari ,Detached,Furnished,3,3,3,111 mp,2020 (finalizata)
14-Nov-20,Actualizat în 19.10.2020,47.5,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,Parter,4,50 mp,1972
14-Nov-20,Actualizat ieri,50,Iasi,Târgu Cucu ,Detached,Unfurnished,2,Parter,4,40 mp,Între 1977 ºi 1990
14-Nov-20,Actualizat în 09.11.2020,65.377,Iasi,Tatarasi ,Detached,Furnished,2,2,4,56.85 mp,2020 (in constructie)
14-Nov-20,Actualizat ieri,48.5,Iasi,Pacurari ,Detached,Furnished,2,2,3,53 mp,2020 (finalizata)
14-Nov-20,Actualizat în 17.10.2020,37,Iasi,Pacurari ,Detached,Furnished,1,1,3,37 mp,2020 (finalizata)
14-Nov-20,Actualizat în 29.10.2020,109,Iasi,Tatarasi ,Semi_detached,Unfurnished,3,4,5,108 mp,2007
14-Nov-20,Actualizat în 05.11.2020,43.8,Iasi,Pacurari ,Detached,Furnished,2,1,5,55 mp,2020
14-Nov-20,Actualizat ieri,64.125,Iasi,Galata ,Detached,Unfurnished,3,1,2,58.7 mp,2020 (finalizata)
14-Nov-20,Actualizat în 16.10.2020,67.5,Iasi,Pacurari ,Semi_detached,Unfurnished,2,7,11,50 mp,2018
14-Nov-20,Actualizat ieri,47,Iasi,Tudor Vladimirescu ,Non_detached,Unfurnished,2,2,3,48 mp,N/A
14-Nov-20,Actualizat ieri,74.3,Iasi,Copou ,Non_detached,Furnished,2,Parter,5,37.15 mp,2020 (in constructie)
14-Nov-20,Actualizat în 13.11.2020,50,Iasi,Dacia ,Detached,Unfurnished,2,4,4,47 mp,1988
14-Nov-20,Actualizat în 12.10.2020,67.9,Iasi,Galata ,Detached,Unfurnished,3,2,4,64 mp,1984
14-Nov-20,Actualizat în 17.10.2020,47,Iasi,Pacurari ,Detached,Furnished,2,1,3,47 mp,2020 (finalizata)
14-Nov-20,Actualizat în 01.10.2020,39,Iasi,Pacurari ,Semi_detached,Unfurnished,2,4,4,42 mp,1975
14-Nov-20,Actualizat în 09.11.2020,55,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,3,8,49 mp,2014
14-Nov-20,Actualizat în 21.10.2020,68.1,Iasi,Copou ,Semi_detached,Furnished,2,Parter,11,61.88 mp,2020 (finalizata)
14-Nov-20,Actualizat în 29.09.2020,112.5,Iasi,Moara de Vânt ,Detached,Furnished,3,Etaj 4,N/A,66 mp,2018
14-Nov-20,Actualizat ieri,55,Iasi,Podu Ros ,Semi_detached,Unfurnished,3,4,4,61 mp,N/A
14-Nov-20,Actualizat în 10.11.2020,46,Iasi,Pacurari ,Detached,Unfurnished,2,9,10,40 mp,1975
14-Nov-20,Actualizat în 05.11.2020,69.5,Iasi,Nicolina ,Detached,Unfurnished,2,3,4,56 mp,1982
14-Nov-20,Actualizat în 11.11.2020,72,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,Etaj 5,N/A,48 mp,2020
14-Nov-20,Actualizat în 11.11.2020,59.9,Iasi,Nicolina ,Detached,Furnished,2,2,2,64 mp,2020
14-Nov-20,Actualizat în 29.10.2020,56.2,Iasi,Pacurari ,Detached,Unfurnished,2,1,4,55 mp,2020 (in constructie)
14-Nov-20,Actualizat în 17.09.2020,80.5,Iasi,Pacurari ,Semi_detached,Unfurnished,3,Parter,N/A,N/A,2019
14-Nov-20,Actualizat în 25.07.2020,75,Iasi,Pacurari ,Detached,Unfurnished,3,2,4,60 mp,1981
14-Nov-20,Actualizat ieri,51.4,Iasi,Cug ,Detached,Furnished,2,5,6,49 mp,2019
14-Nov-20,Actualizat în 30.10.2020,53,Iasi,Copou ,N/A,Unfurnished,1,Parter,8,37 mp,2020 (finalizata)
14-Nov-20,Actualizat în 12.11.2020,61.9,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,3,4,56 mp,Între 1941 ºi 1977
14-Nov-20,Actualizat în 07.11.2020,65,Iasi,Cug ,Detached,N/A,3,Demisol,2,75 mp,2020 (finalizata)
14-Nov-20,Actualizat în 11.10.2020,65,Iasi,Mircea cel Batrân ,Detached,Unfurnished,4,10,10,92 mp,1978
14-Nov-20,Actualizat în 13.11.2020,55,Iasi,Bucium ,Detached,Unfurnished,2,Parter,2,47 mp,2018
14-Nov-20,Actualizat în 21.05.2020,50,Iasi,Pacurari ,Detached,Unfurnished,2,1,3,63 mp,2018
14-Nov-20,Actualizat în 19.10.2020,50,Iasi,Galata ,Detached,Unfurnished,2,3,4,47 mp,1980
14-Nov-20,Actualizat ieri,27,Iasi,Nicolina ,Semi_detached,Unfurnished,1,4,5,24 mp,N/A
14-Nov-20,Actualizat în 23.10.2020,26.4,Iasi,Visani ,Detached,Unfurnished,1,Parter,N/A,33 mp,N/A
14-Nov-20,Actualizat în 17.10.2020,52,Iasi,Pacurari ,Semi_detached,Furnished,3,Etaj 1,N/A,63 mp,2020 (finalizata)
14-Nov-20,Actualizat în 18.09.2020,52,Iasi,Baza 3 ,Semi_detached,Unfurnished,3,4,4,55 mp,N/A
14-Nov-20,Actualizat în 01.11.2020,72,Iasi,Tatarasi ,N/A,Unfurnished,2,2,5,48 mp,2018
14-Nov-20,Actualizat ieri,40.859,Iasi,Bucium ,Detached,Furnished,1,1,4,33.28 mp,2020 (in constructie)
14-Nov-20,Actualizat în 29.10.2020,68,Iasi,Pacurari ,Detached,Unfurnished,2,2,4,56 mp,1985
14-Nov-20,Actualizat în 19.10.2020,64,Iasi,Canta ,Detached,Unfurnished,3,Parter,4,72 mp,1981
14-Nov-20,Actualizat în 20.10.2020,82.5,Iasi,Copou ,N/A,Furnished,2,Etaj 1,N/A,62 mp,2020 (in constructie)
14-Nov-20,Actualizat în 19.10.2020,62,Iasi,Tatarasi ,Detached,Unfurnished,2,4,4,52 mp,2016
14-Nov-20,Actualizat ieri,28,Iasi,Pacurari ,Detached,Unfurnished,1,Parter,N/A,26 mp,2019
14-Nov-20,Actualizat ieri,37,Iasi,Centru Civic ,Detached,Unfurnished,1,Parter,4,37 mp,N/A
14-Nov-20,Actualizat ieri,37,Iasi,Galata ,Detached,Furnished,1,1,3,37 mp,2019
14-Nov-20,Actualizat în 09.11.2020,53.1,Iasi,Pacurari ,Detached,Unfurnished,2,Parter,3,55 mp,2021 (in constructie)
14-Nov-20,Actualizat în 05.11.2020,39.5,Iasi,Pacurari ,Detached,Unfurnished,1,1,6,43 mp,2016
14-Nov-20,Actualizat în 20.10.2020,38.9,Iasi,Nicolina ,Detached,Furnished,2,2,3,43 mp,2020
14-Nov-20,Actualizat în 05.10.2020,50,Iasi,Podu Ros ,Non_detached,Unfurnished,2,Parter,4,50 mp,1970
14-Nov-20,Actualizat în 05.11.2020,58,Iasi,Galata ,Detached,Unfurnished,2,2,4,54 mp,2020 (finalizata)
14-Nov-20,Actualizat în 29.10.2020,66.12,Iasi,Gara ,Semi_detached,Unfurnished,2,1,8,45.6 mp,2020 (in constructie)
14-Nov-20,Actualizat în 12.10.2020,78,Iasi,Canta ,Detached,Unfurnished,3,4,4,78 mp,1985
14-Nov-20,Actualizat în 09.11.2020,67.5,Iasi,Copou ,Detached,Furnished,2,3,10,79.22 mp,N/A
14-Nov-20,Actualizat ieri,54.046,Iasi,Tatarasi ,Detached,Furnished,2,3,12,51 mp,2021 (in constructie)
14-Nov-20,Actualizat ieri,46.57,Iasi,Bucium ,Detached,Furnished,1,4,6,41.9 mp,2020 (in constructie)
14-Nov-20,Actualizat în 05.11.2020,139,Iasi,Tudor Vladimirescu ,Detached,Unfurnished,3,1,11,82 mp,2019
14-Nov-20,Actualizat în 19.10.2020,34.8,Iasi,Bucium ,Detached,Furnished,1,1,3,37 mp,2020
14-Nov-20,Actualizat ieri,44,Iasi,Cug ,Detached,Unfurnished,2,Parter,3,40 mp,2020 (finalizata)
14-Nov-20,Actualizat ieri,62.9,Iasi,Popas Pacurari ,Detached,Furnished,3,1,3,67 mp,2020 (finalizata)
14-Nov-20,Actualizat ieri,50.9,Iasi,Bucium ,Detached,Unfurnished,2,1,5,50.9 mp,2020 (finalizata)
14-Nov-20,Actualizat în 28.10.2020,47,Iasi,Dacia ,Detached,Unfurnished,2,2,4,48 mp,1980
14-Nov-20,Actualizat în 19.10.2020,69,Iasi,Galata ,Detached,Unfurnished,3,2,4,70 mp,1980
14-Nov-20,Actualizat în 06.11.2020,56.348,Iasi,Podu Ros ,Detached,Unfurnished,1,1,5,34 mp,2019
14-Nov-20,Actualizat în 13.11.2020,52.5,Iasi,Pacurari ,Detached,Unfurnished,3,7,10,48 mp,1978
14-Nov-20,Actualizat în 05.11.2020,78.936,Iasi,Tatarasi ,Detached,Unfurnished,3,1,12,69 mp,2019
14-Nov-20,Actualizat în 13.11.2020,60,Iasi,Pacurari ,Semi_detached,Unfurnished,2,2,4,44 mp,1980
14-Nov-20,Actualizat în 05.03.2020,46.5,Iasi,Pacurari ,Detached,Unfurnished,2,1,4,50 mp,2020 (in constructie)
14-Nov-20,Actualizat în 11.11.2020,52,Iasi,Pacurari ,Detached,Unfurnished,2,3,4,64 mp,2019
14-Nov-20,Actualizat în 13.11.2020,49,Iasi,Podu Ros ,Detached,Unfurnished,2,Parter,4,50 mp,1971
14-Nov-20,Actualizat în 13.08.2019,52,Iasi,Dacia ,Detached,Unfurnished,2,3,4,52 mp,1977
14-Nov-20,Actualizat în 13.11.2020,170,Iasi,Copou ,Detached,Furnished,3,4,5,83 mp,2010
14-Nov-20,Actualizat în 19.10.2020,47,Iasi,Dacia ,Semi_detached,Unfurnished,2,1,4,42 mp,1976
14-Nov-20,Actualizat în 09.11.2020,51.623,Iasi,Tatarasi ,Detached,Furnished,2,2,10,46.93 mp,2021 (in constructie)
14-Nov-20,Actualizat în 13.11.2020,32,Iasi,Alexandru cel Bun ,Detached,Unfurnished,1,2,4,25 mp,Între 1977 ºi 1990
14-Nov-20,Actualizat în 05.11.2020,112,Iasi,Copou ,Detached,Unfurnished,2,Parter,4,65 mp,2020 (finalizata)
14-Nov-20,Actualizat în 09.07.2020,72,Iasi,Baza 3 ,Detached,Unfurnished,2,5,6,59 mp,2020 (in constructie)
14-Nov-20,Actualizat în 09.11.2020,102.771,Iasi,Copou ,Detached,Furnished,3,5,11,90.15 mp,2021 (in constructie)
14-Nov-20,Actualizat în 09.11.2020,60.9,Iasi,Galata ,Detached,Unfurnished,2,1,3,66 mp,2018
14-Nov-20,Actualizat în 02.11.2020,96,Iasi,Copou ,Detached,Unfurnished,2,3,7,55 mp,2008
14-Nov-20,Actualizat în 06.10.2020,85.44,Iasi,Tatarasi ,Detached,Furnished,2,1,10,71.2 mp,2020 (in constructie)
14-Nov-20,Actualizat în 03.11.2020,30,Iasi,Bucium ,Detached,Unfurnished,1,2,3,36 mp,2020 (finalizata)
14-Nov-20,Actualizat ieri,52.5,Iasi,Cug ,Detached,Unfurnished,2,1,3,48 mp,2020 (finalizata)
14-Nov-20,Actualizat în 11.11.2020,142,Iasi,Central ,Detached,Furnished,4,6,8,100 mp,1993
14-Nov-20,Actualizat în 29.10.2020,75,Iasi,Pacurari ,Detached,Unfurnished,3,4,4,60 mp,1982
14-Nov-20,Actualizat în 11.11.2020,55,Iasi,Central ,Semi_detached,Unfurnished,2,Parter,4,47 mp,2019
14-Nov-20,Actualizat ieri,50.9,Iasi,Bucium ,Non_detached,Furnished,2,1,4,50.9 mp,2018
14-Nov-20,Actualizat în 05.11.2020,51.79,Iasi,Nicolina ,Detached,Unfurnished,2,1,2,50 mp,2019
14-Nov-20,Actualizat în 05.11.2020,71.2,Iasi,Copou ,Detached,Unfurnished,2,8,11,61.88 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,67,Iasi,Cug ,Detached,Unfurnished,3,3,3,76 mp,2020 (finalizata)
14-Nov-20,Actualizat în 26.08.2020,55.5,Iasi,Pacurari ,Detached,Unfurnished,3,1,2,63 mp,2019
14-Nov-20,Actualizat în 05.11.2020,34.9,Iasi,Popas Pacurari ,N/A,Unfurnished,2,1,3,35 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,64,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,5,5,50 mp,2010
14-Nov-20,Actualizat în 02.11.2020,45.5,Iasi,Alexandru cel Bun ,Detached,Unfurnished,1,Parter,10,40 mp,1989
14-Nov-20,Actualizat în 12.10.2020,41,Iasi,Tatarasi ,Detached,Unfurnished,1,Parter,4,35 mp,2016
14-Nov-20,Actualizat în 29.10.2020,65.5,Iasi,Cug ,Detached,Unfurnished,3,2,4,74 mp,1986
14-Nov-20,Actualizat în 19.10.2020,74,Iasi,Dacia ,Detached,Unfurnished,3,2,4,84 mp,1979
14-Nov-20,Actualizat în 11.11.2020,182,Iasi,Copou ,Detached,Unfurnished,3,4,5,91 mp,2008
14-Nov-20,Actualizat în 06.11.2020,44.31,Iasi,Ciric ,Detached,Unfurnished,1,2,5,43.4 mp,2021 (in constructie)
14-Nov-20,Actualizat în 13.11.2020,43,Iasi,Bucium ,Detached,Unfurnished,1,1,6,36 mp,2019
14-Nov-20,Actualizat în 29.10.2020,48.9,Iasi,Nicolina ,Semi_detached,Unfurnished,2,Parter,4,50 mp,1985
14-Nov-20,Actualizat în 27.09.2020,75.845,Iasi,Frumoasa ,Detached,Furnished,3,2,15,77 mp,2021 (in constructie)
14-Nov-20,Actualizat în 29.10.2020,85,Iasi,Gara ,Detached,Unfurnished,3,Parter,4,72 mp,1980
14-Nov-20,Actualizat în 10.11.2020,48.5,Iasi,Galata ,Detached,Unfurnished,2,1,3,47.85 mp,2020 (finalizata)
14-Nov-20,Actualizat în 13.11.2020,55,Iasi,Dacia ,Semi_detached,Unfurnished,2,Parter,4,47 mp,1980
14-Nov-20,Actualizat în 12.11.2020,46,Iasi,Popas Pacurari ,Detached,Unfurnished,2,2,3,49 mp,2019
14-Nov-20,Actualizat în 11.11.2020,60,Iasi,Podu Ros ,Detached,Unfurnished,2,Parter,4,58 mp,1964
14-Nov-20,Actualizat în 13.11.2020,66.9,Iasi,Cug ,Non_detached,Unfurnished,2,4,6,53 mp,2019
14-Nov-20,Actualizat în 12.11.2020,65,Iasi,Copou ,Detached,Furnished,2,4,10,61 mp,2019
14-Nov-20,Actualizat în 09.11.2020,92.5,Iasi,Bucium ,Detached,Unfurnished,3,1,5,81 mp,2020 (in constructie)
14-Nov-20,Actualizat în 05.11.2020,25.5,Iasi,Popas Pacurari ,N/A,Unfurnished,1,3,3,30 mp,2020 (finalizata)
14-Nov-20,Actualizat în 20.10.2020,36,Iasi,Tudor Vladimirescu ,N/A,Unfurnished,1,1,4,21 mp,2010
14-Nov-20,Actualizat în 05.11.2020,67,Iasi,Cug ,Detached,Unfurnished,3,3,3,76 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,46.88,Iasi,Pacurari ,Detached,Unfurnished,2,2,3,47 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,55,Iasi,Pacurari ,Detached,Unfurnished,2,1,3,55 mp,2020 (finalizata)
14-Nov-20,Actualizat în 17.12.2019,43.2,Iasi,Cug ,Detached,Unfurnished,2,2,6,48 mp,2019
14-Nov-20,Actualizat în 13.11.2020,88.8,Iasi,Nicolina ,Detached,Unfurnished,3,Parter,2,90 mp,2008
14-Nov-20,Actualizat ieri,81.14,Iasi,Centru Civic ,Semi_detached,Furnished,3,3,12,52.8 mp,2021 (in constructie)
14-Nov-20,Actualizat în 29.10.2020,71.25,Iasi,Cug ,Detached,Unfurnished,2,6,11,57 mp,2019
14-Nov-20,Actualizat în 10.11.2020,43.9,Iasi,Nicolina ,Detached,Furnished,2,3,6,48 mp,2020
14-Nov-20,Actualizat în 29.10.2020,61.68,Iasi,Cug ,Semi_detached,Unfurnished,2,2,10,56 mp,2019
14-Nov-20,Actualizat în 30.10.2020,80,Iasi,Copou ,Detached,Unfurnished,2,3,6,53 mp,2016
14-Nov-20,Actualizat în 29.10.2020,65.52,Iasi,Oancea ,Semi_detached,Unfurnished,2,7,7,47 mp,2020 (in constructie)
14-Nov-20,Actualizat în 09.11.2020,58,Iasi,Nicolina ,Semi_detached,Unfurnished,2,6,11,43 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,62,Iasi,Central ,N/A,Unfurnished,1,6,11,33 mp,2017
14-Nov-20,Actualizat în 17.10.2020,43,Iasi,Pacurari ,Semi_detached,Furnished,2,Etaj 1,N/A,50 mp,2020 (finalizata)
14-Nov-20,Actualizat în 29.10.2020,56.022,Iasi,Cug ,Semi_detached,Unfurnished,2,2,10,51 mp,2019
14-Nov-20,Actualizat în 13.11.2020,55,Iasi,Bucium ,Detached,Unfurnished,3,1,3,61 mp,2020 (finalizata)
14-Nov-20,Actualizat ieri,55,Iasi,Galata ,Semi_detached,Furnished,2,1,4,55 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,63,Iasi,Tatarasi ,N/A,Unfurnished,2,1,8,58 mp,2010
14-Nov-20,Actualizat în 02.11.2020,N/A,Iasi,Podu Ros ,N/A,Furnished,2,Parter,N/A,37 mp,2020 (in constructie)
14-Nov-20,Actualizat în 13.10.2020,54,Iasi,Frumoasa ,Detached,Unfurnished,2,4,4,57 mp,1985
14-Nov-20,Actualizat ieri,50.35,Iasi,Bucium ,Detached,Unfurnished,2,1,3,63 mp,2020 (in constructie)
14-Nov-20,Actualizat în 04.11.2020,71,Iasi,Gara ,Detached,Unfurnished,2,1,4,55 mp,1982
14-Nov-20,Actualizat în 23.09.2020,37,Iasi,Cug ,Detached,Unfurnished,1,Parter,4,35 mp,2020 (in constructie)
14-Nov-20,Actualizat ieri,54.625,Iasi,Galata ,Detached,Unfurnished,2,2,2,49 mp,2020 (finalizata)
14-Nov-20,Actualizat în 29.10.2020,51,Iasi,Dacia ,Semi_detached,Unfurnished,2,Parter,4,50 mp,1980
14-Nov-20,Actualizat în 13.11.2020,39.5,Iasi,Tudor Vladimirescu ,Detached,Unfurnished,1,3,4,25 mp,1978
14-Nov-20,Actualizat ieri,64,Iasi,Galata ,Semi_detached,Furnished,3,Parter,4,64 mp,2020 (finalizata)
14-Nov-20,Actualizat ieri,57.267,Iasi,Pacurari ,Semi_detached,Furnished,2,1,4,60.6 mp,2021 (in constructie)
14-Nov-20,Actualizat în 05.11.2020,72,Iasi,Copou ,N/A,Furnished,2,2,12,60 mp,2020 (in constructie)
14-Nov-20,Actualizat în 06.11.2020,63.5,Iasi,Pacurari ,Detached,Unfurnished,3,1,3,74 mp,2020 (in constructie)
14-Nov-20,Actualizat în 29.10.2020,60,Iasi,Dacia ,Semi_detached,Unfurnished,2,Parter,4,52 mp,1980
14-Nov-20,Actualizat în 13.11.2020,48,Iasi,Bucium ,Detached,Unfurnished,2,Parter,2,49 mp,2020 (finalizata)
14-Nov-20,Actualizat în 18.05.2020,52,Iasi,Pacurari ,Detached,Unfurnished,2,3,4,58 mp,2019
14-Nov-20,Actualizat în 11.11.2020,43.47,Iasi,Frumoasa ,Detached,Unfurnished,2,2,3,48 mp,2020 (in constructie)
14-Nov-20,Actualizat în 19.10.2020,49.5,Iasi,Nicolina ,Detached,Unfurnished,2,2,4,49 mp,1981
14-Nov-20,Actualizat în 16.10.2020,73,Iasi,Centru Civic ,Semi_detached,Unfurnished,2,7,11,50 mp,2019
14-Nov-20,Actualizat în 26.10.2020,47.5,Iasi,Dacia ,Detached,Unfurnished,2,4,4,47 mp,1980
14-Nov-20,Actualizat în 11.11.2020,80,Iasi,Gara ,Detached,Unfurnished,3,4,8,70 mp,1984
14-Nov-20,Actualizat ieri,39.9,Iasi,Popas Pacurari ,Detached,Unfurnished,2,1,3,40 mp,2020 (in constructie)
14-Nov-20,Actualizat în 29.10.2020,55.705,Iasi,Nicolina ,Semi_detached,Unfurnished,2,3,11,43 mp,2020 (in constructie)
14-Nov-20,Actualizat în 12.11.2020,119,Iasi,Tudor Vladimirescu ,Detached,Furnished,3,Etaj 1,N/A,83 mp,2017
14-Nov-20,Actualizat în 05.11.2020,44.5,Iasi,Tatarasi ,Detached,Unfurnished,2,3,4,38 mp,1969
14-Nov-20,Actualizat în 12.11.2020,55,Iasi,Popas Pacurari ,Semi_detached,Unfurnished,3,1,3,65 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,62.79,Iasi,Tatarasi ,Detached,Unfurnished,2,1,12,55 mp,2018
14-Nov-20,Actualizat ieri,51,Iasi,Gara ,Detached,Unfurnished,1,3,8,43 mp,1985
14-Nov-20,Actualizat în 13.11.2020,50.5,Iasi,Zimbru ,Detached,Unfurnished,1,6,8,41 mp,1989
14-Nov-20,Actualizat în 05.11.2020,35.7,Iasi,Popas Pacurari ,Detached,Unfurnished,1,1,2,42 mp,2018
14-Nov-20,Actualizat în 07.11.2020,49.999,Iasi,Nicolina ,Semi_detached,N/A,2,7,10,49 mp,1974
14-Nov-20,Actualizat ieri,32.5,Iasi,Baza 3 ,Detached,Furnished,1,1,4,28 mp,2016
14-Nov-20,Actualizat în 12.11.2020,73,Iasi,Tatarasi ,Detached,Unfurnished,2,1,6,53 mp,2020 (finalizata)
14-Nov-20,Actualizat ieri,71,Iasi,Central ,Detached,Unfurnished,3,1,3,66.45 mp,2012
14-Nov-20,Actualizat în 30.08.2020,49.9,Iasi,Nicolina ,Detached,Unfurnished,2,1,3,60 mp,2020 (in constructie)
14-Nov-20,Actualizat în 05.11.2020,45.2,Iasi,Pacurari ,N/A,Unfurnished,2,1,5,43 mp,2020 (in constructie)
14-Nov-20,Actualizat în 13.11.2020,42,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,6,6,41 mp,2014
14-Nov-20,Actualizat în 07.10.2020,76,Iasi,Cug ,Detached,Unfurnished,3,3,4,76 mp,1987
14-Nov-20,Actualizat în 29.10.2020,90,Iasi,Pacurari ,Detached,Furnished,3,6,7,68 mp,1985
14-Nov-20,Actualizat în 21.09.2020,85,Iasi,Frumoasa ,Detached,Unfurnished,3,2,2,115 mp,2018
14-Nov-20,Actualizat ieri,51,Iasi,Bucium ,Detached,Furnished,2,1,2,53.3 mp,2020 (in constructie)
14-Nov-20,Actualizat ieri,93,Iasi,Podul de Fier ,Detached,Unfurnished,3,3,4,68 mp,1981
14-Nov-20,Actualizat în 25.08.2020,81,Iasi,Bucium ,Detached,Unfurnished,2,1,3,77 mp,2020 (in constructie)
14-Nov-20,Actualizat ieri,68,Iasi,Pacurari ,Detached,Unfurnished,2,2,4,56 mp,1984
14-Nov-20,Actualizat în 13.11.2020,46.8,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,1,4,50 mp,1977
14-Nov-20,Actualizat în 05.11.2020,48,Iasi,Copou ,Semi_detached,Unfurnished,1,2,6,40 mp,2020 (finalizata)
14-Nov-20,Actualizat în 03.11.2020,58,Iasi,Bucium ,Detached,Unfurnished,2,3,5,53 mp,2020 (finalizata)
14-Nov-20,Actualizat ieri,60.45,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,Parter,10,46 mp,2019
14-Nov-20,Actualizat în 04.11.2020,85,Iasi,Nicolina ,Semi_detached,Unfurnished,3,4,4,92 mp,1986
14-Nov-20,Actualizat în 14.07.2020,44,Iasi,Bucium ,Detached,Unfurnished,2,1,5,36 mp,2020 (finalizata)
14-Nov-20,Actualizat în 09.10.2020,39.5,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,3,4,50 mp,1970
14-Nov-20,Actualizat în 19.10.2020,54.9,Iasi,Mircea cel Batrân ,Detached,Unfurnished,3,10,10,70 mp,1976
